rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,source,requested_fs_div,requested_reprt_code,requested_sj_div,peer_stock_code,peer_corp_name
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_CurrentProvisionsForReturnedGoods,환불부채,-,Term 20,15621411384,Term 19,17506962997,Term 18,16700325094,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,Term 20,349310770860,Term 19,351652442060,Term 18,199699051620,32,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_OtherCurrentLiabilities,기타유동부채,-,Term 20,154469190790,Term 19,166756644340,Term 18,101296295624,33,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_NoncurrentLiabilities,비유동부채,-,Term 20,472496209534,Term 19,485378218165,Term 18,322970664268,34,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무 및 기타비유동채무,-,Term 20,57308752150,Term 19,47598060022,Term 18,114364255911,35,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_LongTermBorrowingsGross,장기차입금,-,Term 20,22801783421,Term 19,3566080000,Term 18,7132160000,36,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,-Standard account code not used-,장기기타채무,-,Term 20,,Term 19,8646253131,Term 18,,37,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_BondsIssued,사채,-,Term 20,29999854078,Term 19,29999727873,Term 18,99907049975,38,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_LongTermGuaranteeDepositWithholdings,장기예수보증금,-,Term 20,4507114651,Term 19,5385999018,Term 18,7325045936,39,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_PostemploymentBenefitObligations,퇴직급여부채,-,Term 20,48752783196,Term 19,67532645988,Term 18,34256838606,40,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,Term 20,131795665327,Term 19,95549343156,Term 18,119995728100,41,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,-,Term 20,157269496925,Term 19,227136200242,Term 18,23936993871,42,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_OtherNonCurrentLiabilities,기타비유동부채,-,Term 20,77369511936,Term 19,47561968757,Term 18,30416847780,43,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_Liabilities,부채총계,-,Term 20,1952220084845,Term 19,2256581997835,Term 18,1681854156165,44,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유지분,-,Term 20,4755979504489,Term 19,4146733740179,Term 18,3512066419513,46,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_IssuedCapital,자본금,-,Term 20,88589470000,Term 19,88589470000,Term 18,88589470000,47,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_CapitalSurplus,자본잉여금,-,Term 20,97325737783,Term 19,97325737783,Term 18,97325737783,48,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,Term 20,4805404131407,Term 19,4174881534589,Term 18,3563364542417,49,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,Term 20,-124122981721,Term 19,-96636000943,Term 18,-121624601514,50,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,dart_OtherCapitalAdjustments,기타자본항목,-,Term 20,-111216852980,Term 19,-117427001250,Term 18,-115588729173,51,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_NoncontrollingInterests,비지배지분,-,Term 20,93216194376,Term 19,90353924957,Term 18,81953708487,52,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_Equity,자본총계,-,Term 20,4849195698865,Term 19,4237087665136,Term 18,3594020128000,53,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,BS,Statement of financial position,ifrs-full_EquityAndLiabilities,자본과부채총계,-,Term 20,6801415783710,Term 19,6493669662971,Term 18,5275874284165,54,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_Revenue,매출액,-,Term 20,7844506057131,Term 19,7685424230297,Term 18,6747536801608,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_CostOfSales,매출원가,-,Term 20,2962930553558,Term 19,2917246274571,Term 18,2696414092278,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_GrossProfit,매출총이익,-,Term 20,4881575503573,Term 19,4768177955726,Term 18,4051122709330,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,Term 20,3660710772262,Term 19,3591766708822,Term 18,3011872573693,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,dart_OperatingIncomeLoss,영업이익(손실),-,Term 20,1220864731311,Term 19,1176411246904,Term 18,1039250135637,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_FinanceIncome,금융수익,-,Term 20,15434807035,Term 19,17086461393,Term 18,6486158742,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_FinanceCosts,금융원가,-,Term 20,21616953222,Term 19,17773035035,Term 18,12707249161,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,dart_OtherGains,기타영업외수익,-,Term 20,44819578890,Term 19,32917076235,Term 18,24006227891,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,dart_OtherLosses,기타영업외비용,-,Term 20,145452166970,Term 19,123480423267,Term 18,99710960281,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,-Standard account code not used-,지분법손익,-,Term 20,7024275269,Term 19,6919863873,Term 18,-1319193795,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,Term 20,1121074272313,Term 19,1092081190103,Term 18,956005119033,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,Term 20,307973132289,Term 19,303908097869,Term 18,263726412686,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_ProfitLoss,당기순이익(손실),-,Term 20,813101140024,Term 19,788173092234,Term 18,692278706347,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,-,Term 20,797628672879,Term 19,778097707167,Term 18,682743154211,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,Term 20,15472467145,Term 19,10075385067,Term 18,9535552136,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_BasicEarningsLossPerShare,기본 및 희석 보통주당이익,-,Term 20,47596,Term 19,46431,Term 18,40740,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,IS,Income statement,ifrs-full_DilutedEarningsLossPerShare,기본 및 희석 우선주당이익,-,Term 20,47647,Term 19,46481,Term 18,40790,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,ifrs-full_ProfitLoss,당기순이익(손실),-,Term 20,813101140024,Term 19,788173092234,Term 18,692278706347,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,Term 20,-10164589640,Term 19,13688171271,Term 18,203490317,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 항목,-,Term 20,17224431473,Term 19,-13553148202,Term 18,-12578758749,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,확정급여제도의 재측정손익(세후기타포괄손익),-,Term 20,18549466745,Term 19,-11691231674,Term 18,-11813991316,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,-Standard account code not used-,기타포괄손익 공정가치 측정 금융자산 평가손실,-,Term 20,-1327783683,Term 19,-1906910378,Term 18,-764767433,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,-Standard account code not used-,기타포괄손익 공정가치 측정 금융자산 처분이익,-,Term 20,2748411,Term 19,44993850,Term 18,0,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),-,Term 20,-27389021113,Term 19,27241319473,Term 18,12782249066,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),-,Term 20,-215096850,Term 19,88177739,Term 18,216104407,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이(세후기타포괄손익),-,Term 20,-27173924263,Term 19,27153141734,Term 18,12566144659,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncome,총포괄손익,-,Term 20,802936550384,Term 19,801861263505,Term 18,692482196664,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,Term 20,787456912990,Term 19,792025521227,Term 18,683409427015,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,Term 20,15479637394,Term 19,9835742278,Term 18,9072769649,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,Term 20,1004842472035,Term 19,1139641474935,Term 18,817116843804,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,Term 20,813101140024,Term 19,788173092234,Term 18,692278706347,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,ifrs-full_AdjustmentsForReconcileProfitLoss,수익ㆍ비용의가감,-,Term 20,626194542524,Term 19,651911831070,Term 18,520574156305,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForDepreciationExpense,감가상각비,-,Term 20,233925508629,Term 19,223940938745,Term 18,135694205295,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForAmortisationExpense,무형자산상각비,-,Term 20,28295853267,Term 19,27078995902,Term 18,21752965806,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여,-,Term 20,50474494996,Term 19,46396918588,Term 18,43993371189,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForBadDebtExpenses,대손상각비,-,Term 20,595482883,Term 19,231152265,Term 18,-182012119,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForOtherBadDebtExpenses,기타의 대손상각비,-,Term 20,120354050,Term 19,498555701,Term 18,-958326063,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForInterestExpenses,이자비용,-,Term 20,12507879942,Term 19,13870018114,Term 18,10135518970,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,-,Term 20,2555055538,Term 19,2210056526,Term 18,1269641235,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForGainsOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치 측정 금융자산 평가이익,-,Term 20,,Term 19,,Term 18,910411462,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForLossesOnEvaluationOfFairValueFinancialAssets,당기손익-공정가치 측정 금융자산 평가손실,-,Term 20,,Term 19,48496900,Term 18,882420015,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,-Standard account code not used-,당기손익-공정가치 측정 금융부채 평가손실,-,Term 20,2431280464,Term 19,,Term 18,,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForLossesOnDisposalsOfFinancialAssets,당기손익-공정가치 측정 금융자산 처분손실,-,Term 20,22428828,Term 19,29066269,Term 18,,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForGainsOnDisposalsOfFinancialAssets,당기손익-공정가치 측정 금융자산 처분이익,-,Term 20,,Term 19,1370300650,Term 18,,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,-Standard account code not used-,당기손익-공정가치 측정 금융부채 평가이익,-,Term 20,-3205933336,Term 19,-1405338340,Term 18,-527375520,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실,-,Term 20,7796049548,Term 19,7471500310,Term 18,10130107174,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForLossesOnDisposalsOfInvestmentProperty,투자부동산처분손실,-,Term 20,122712135,Term 19,12145224,Term 18,,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,dart_AdjustmentsForLossesOnDisposalsOfIntangibleAssets,무형자산처분손실,-,Term 20,1179758364,Term 19,1709806609,Term 18,435956321,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
20210311001010,11011,2020,00356370,CF,Cash flow statement,-Standard account code not used-,사용권자산처분손실,-,Term 20,12559557,Term 19,40106066,Term 18,,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,051900,LG생활건강
